moun	pop	blo	class	time	nail	pos	size		
gua	naj	B7	1	1	71	2	5.5		
gua	naj	B7	1	1	72	1	7.1		
gua	naj	B7	1	1	74	3	2.3		
gua	naj	B7	1	1	74	4	5.8		
gua	naj	B7	1	1	74	6	6.7		
gua	naj	B7	1	1	74	4	5.6		
gua	naj	B7	1	1	74	6	7.4		
gua	naj	B7	1	1	75	2	5		
gua	naj	B7	1	1	75	5	5.7		
gua	naj	B7	1	1	76	8	8.7		
gua	naj	B7	1	1	76	10	5.9		
gua	naj	B7	1	1	77	1	5		
gua	naj	B7	1	1	77	2	4.9		
gua	naj	B7	1	1	78	3	8.7		
gua	naj	B7	1	1	78	7	7.1		
gua	naj	B7	1	1	79	5	5.5		
gua	naj	B7	1	1	79	6	2		
gua	naj	B7	1	1	80	2	6.2		
gua	naj	B7	1	1	80	3	4.9		
gua	naj	B7	1	1	80	6	6.7		
gua	naj	B7	1	1	80	8	6.9		
gua	naj	B7	1	1	81	6	6.3		
gua	naj	B7	1	1	81	7	3		
gua	naj	B7	1	1	81	8	5.4		
gua	naj	B7	1	1	82	6	4.7		
gua	naj	B7	1	1	83	3	5.3		
gua	naj	B7	1	1	83	4	6.3		
gua	naj	B7	1	1	83	9	6		
gua	naj	B7	1	1	83	10	9.3		
gua	naj	B7	1	1	84	8	6.3		
gua	naj	B7	1	1	84	3	7		
gua	naj	B7	1	1	84	5	7.2		
gua	naj	B7	1	1	84	9	8.5		
gua	naj	B7	1	1	84	10	6.7		
gua	naj	B7	1	1	85	6	3		
gua	naj	B7	1	1	86	1	6.8		
gua	naj	B7	1	1	86	4	5.9		
gua	naj	B7	1	1	86	5	5.3		
gua	naj	B7	1	1	86	6	5.2		
gua	naj	B7	1	1	87	1	4.9		
gua	naj	B7	1	1	88	1	6.8		
gua	naj	B7	1	1	88	4	7.1		
gua	naj	B7	1	1	88	9	5.7		
gua	naj	B7	1	1	90	1	7.3		
gua	naj	B7	1	1	90	6	6.4		
gua	naj	B7	1	1	91	8	5.2		
gua	naj	B7	1	1	92	1	5.9		
gua	naj	B7	1	1	92	2	8.4		
gua	naj	B7	1	1	92	3	8.4		
gua	naj	B7	1	1	92	4	7.7		
gua	naj	B7	1	1	93	1	2.9		
gua	naj	B7	1	1	93	5	4.7		
gua	naj	B7	1	1	93	8	1.8		
gua	naj	B7	1	1	94	3	7.1		
gua	naj	B7	1	1	94	10	3.6		
gua	naj	B7	1	1	95	8	3.3		
gua	naj	B7	1	1	96	5	5.7		
gua	naj	B7	1	1	96	10	4.4		
gua	naj	B7	1	2	96	10	4.6		
gua	naj	B7	1	1	97	2	4.7		
gua	naj	B7	1	1	97	3	4		
gua	naj	B7	1	1	97	7	7		
gua	naj	B7	1	1	97	10	7		
gua	naj	B7	1	1	98	1	5.5		
gua	naj	B7	1	1	98	3	2.7		
gua	naj	B7	1	1	98	4	6.2		
gua	naj	B7	1	1	98	6	5.9		
gua	naj	B7	1	1	98	7	7.2		
gua	naj	B7	1	1	98	8	8		
gua	naj	B7	1	1	99	7	8.6		
gua	naj	B7	1	1	100	1	7.4		
gua	naj	B7	1	1	100	2	5.4		
gua	naj	B7	1	1	100	3	5.4		
gua	naj	B7	1	1	100	4	4.9		
gua	naj	B7	1	1	100	7	4.1		
gua	naj	B7	1	2	1	1	7.6		
gua	naj	B7	1	2	1	8	5		
gua	naj	B7	1	2	1	9	4.6		
gua	naj	B7	1	2	2	7	2.7		
gua	naj	B7	1	2	2	8	5		
gua	naj	B7	1	2	4	5	4.3		
gua	naj	B7	1	2	4	8	3.5		
gua	naj	B7	1	2	4	9	6.4		
gua	naj	B7	1	2	5	3	6.1		
gua	naj	B7	1	2	5	5	7.3		
gua	naj	B7	1	2	6	1	7.2		
gua	naj	B7	1	2	7	2	7		
gua	naj	B7	1	2	7	8	4.7		
gua	naj	B7	1	2	8	2	4.3		
gua	naj	B7	1	2	10	3	3.6		
gua	naj	B7	1	2	10	8	6.4		
gua	naj	B7	1	2	12	2	7.4		
gua	naj	B7	1	2	12	10	6.8		
gua	naj	B7	1	2	14	3	8.5		
gua	naj	B7	1	2	14	9	6		
gua	naj	B7	1	2	14	10	4.4		
gua	naj	B7	1	2	15	3	5.1		
gua	naj	B7	1	2	16	2	5.3		
gua	naj	B7	1	2	17	1	6.3		
gua	naj	B7	1	2	17	7	6.1		
gua	naj	B7	1	2	18	6	5.7		
gua	naj	B7	1	2	18	10	4		
gua	naj	B7	1	2	20	2	4.1		
gua	naj	B7	1	2	20	9	5.8		
gua	naj	B7	1	2	20	10	7		
gua	naj	B7	1	2	21	5	4		
gua	naj	B7	1	2	23	2	3.7		
gua	naj	B7	1	2	23	9	1.9		
gua	naj	B7	1	2	23	10	1.2		
gua	naj	B7	1	2	24	5	3.6		
gua	naj	B7	1	2	24	7	5.3		
gua	naj	B7	1	2	24	10	3.1		
gua	naj	B7	1	2	25	3	3.5		
gua	naj	B7	1	2	28	6	10.1		
gua	naj	B7	1	2	28	8	5.1		
gua	naj	B7	1	2	30	1	6.7		
gua	naj	B7	1	2	30	6	6.9		
gua	naj	B7	1	2	31	2	4.1		
gua	naj	B7	1	2	31	8	4.9		
gua	naj	B7	1	2	34	2	4.2		
gua	naj	B7	1	2	34	3	5.6		
gua	naj	B7	1	2	34	5	5.9		
gua	naj	B7	1	2	34	7	5.3		
gua	naj	B7	1	2	35	1	4.1		
gua	naj	B7	1	2	35	2	4.2		
gua	naj	B7	1	2	35	7	4.2		
gua	naj	B7	1	2	35	10	3.6		
gua	naj	B7	1	2	38	2	5		
gua	naj	B7	1	2	38	7	5.6		
gua	naj	B7	1	2	38	10	8		
gua	naj	B7	1	2	39	4	8.4		
gua	naj	B7	1	2	39	7	4.2		
gua	naj	B7	1	2	39	9	7.2		
gua	naj	B7	1	2	39	10	5.3		
gua	naj	B7	1	2	44	9	4.4		
gua	naj	B7	1	2	47	4	4.1		
gua	naj	B7	1	2	48	7	3.8		
gua	naj	B7	1	2	48	8	3.2		
gua	naj	B7	1	2	51	9	5.1		
gua	naj	B7	1	2	52	2	6.7		
gua	naj	B7	1	2	52	3	7.2		
gua	naj	B7	1	2	60	2	4		
gua	naj	B7	1	2	61	1	4.5		
gua	naj	B7	1	2	61	7	2.7		
gua	naj	B7	1	2	62	5	3.8		
gua	naj	B7	1	2	62	7	5.1		
gua	naj	B7	1	2	63	3	6.3		
gua	naj	B7	1	2	64	3	4.8		
gua	naj	B7	1	2	66	2	4.2		
gua	naj	B7	1	2	71	8	5		
gua	naj	B7	1	2	74	3	4.6		
gua	naj	B7	1	2	75	2	5		
gua	naj	B7	1	2	76	7	5.2		
gua	naj	B7	1	2	76	8	4.9		
gua	naj	B7	1	2	76	10	6.6		
gua	naj	B7	1	2	80	2	7.8		
gua	naj	B7	1	2	80	3	4.1		
gua	naj	B7	1	2	80	5	4.3		
gua	naj	B7	1	2	81	4	3.5		
gua	naj	B7	1	2	81	7	3.5		
gua	naj	B7	1	2	81	8	2.6		
gua	naj	B7	1	2	81	2	4.5		
gua	naj	B7	1	2	82	6	4.5		
gua	naj	B7	1	2	83	8	4		
gua	naj	B7	1	2	84	5	7.2		
gua	naj	B7	1	2	84	10	7.3		
gua	naj	B7	1	2	86	5	4.5		
gua	naj	B7	1	2	87	6	4.2		
gua	naj	B7	1	2	88	4	7.5		
gua	naj	B7	1	2	90	1	7		
gua	naj	B7	1	2	90	6	8.2		
gua	naj	B7	1	2	92	1	9.6		
gua	naj	B7	1	2	92	3	7.5		
gua	naj	B7	1	2	92	4	9.2		
gua	naj	B7	1	2	97	3	3.7		
gua	naj	B7	1	2	97	10	3.8		
gua	naj	B7	1	2	98	3	3.5		
gua	naj	B7	1	2	98	4	4.4		
gua	naj	B7	1	2	98	7	7.7		
gua	naj	B7	1	2	98	8	6		
gua	naj	B7	1	2	99	2	7.7		
gua	naj	B7	1	2	99	7	7.4		
gua	naj	B7	1	2	100	2	10.6		
gua	naj	B7	1	2	100	7	6.7		
gua	naj	B8	1	1	1	2	6.4		
gua	naj	B8	1	1	6	1	6.4		
gua	naj	B8	1	1	6	2	3.4		
gua	naj	B8	1	1	6	6	4.7		
gua	naj	B8	1	1	8	2	6.7		
gua	naj	B8	1	1	8	7	7.4		
gua	naj	B8	1	1	8	8	6.2		
gua	naj	B8	1	1	10	5	6.2		
gua	naj	B8	1	1	10	6	5.9		
gua	naj	B8	1	1	10	7	5.4		
gua	naj	B8	1	1	11	3	6.2		
gua	naj	B8	1	1	11	5	2.3		
gua	naj	B8	1	1	11	7	3.4		
gua	naj	B8	1	1	11	10	6.4		
gua	naj	B8	1	1	18	1	3.5		
gua	naj	B8	1	1	18	6	4		
gua	naj	B8	1	1	19	7	6.3		
gua	naj	B8	1	1	20	1	5.6		
gua	naj	B8	1	1	21	7	5.5		
gua	naj	B8	1	1	22	2	6		
gua	naj	B8	1	1	22	6	6		
gua	naj	B8	1	1	26	2	4.4		
gua	naj	B8	1	1	26	3	4.7		
gua	naj	B8	1	1	26	6	6.3		
gua	naj	B8	1	1	28	2	4.7		
gua	naj	B8	1	1	28	8	5		
gua	naj	B8	1	1	28	10	6.5		
gua	naj	B8	1	1	29	4	3.3		
gua	naj	B8	1	1	38	9	6.5		
gua	naj	B8	1	1	41	8	4.1		
gua	naj	B8	1	1	47	1	4		
gua	naj	B8	1	1	47	2	4.2		
gua	naj	B8	1	1	47	7	5.2		
gua	naj	B8	1	1	52	10	6.1		
gua	naj	B8	1	1	53	2	7.5		
gua	naj	B8	1	1	53	3	9.7		
gua	naj	B8	1	1	53	4	4		
gua	naj	B8	1	1	53	7	5.8		
gua	naj	B8	1	1	53	8	6.7		
gua	naj	B8	1	1	53	9	8.6		
gua	naj	B8	1	1	53	10	7.2		
gua	naj	B8	1	1	54	2	4.9		
gua	naj	B8	1	1	54	3	4.9		
gua	naj	B8	1	1	54	4	6.4		
gua	naj	B8	1	1	54	5	2.1		
gua	naj	B8	1	1	54	7	6		
gua	naj	B8	1	1	54	10	4.3		
gua	naj	B8	1	1	57	6	6.9		
gua	naj	B8	1	1	58	1	7.7		
gua	naj	B8	1	1	58	2	6.7		
gua	naj	B8	1	1	58	7	8.7		
gua	naj	B8	1	1	60	2	9.5		
gua	naj	B8	1	1	65	4	5.9		
gua	naj	B8	1	1	65	8	7.7		
gua	naj	B8	1	1	65	9	6.1		
gua	naj	B8	1	1	65	10	1.8		
gua	naj	B8	1	1	68	10	11		
gua	naj	B8	1	1	74	1	5.6		
gua	naj	B8	1	1	87	3	3.3		
gua	naj	B8	1	1	89	9	9.9		
gua	naj	B8	1	1	90	6	5.2		
gua	naj	B8	1	1	91	8	7.8		
gua	naj	B8	1	1	95	6	7.7		
gua	naj	B8	1	1	99	3	10.9		
gua	naj	B8	1	1	99	4	6.7		
gua	naj	B8	1	1	100	8	7.9		
gua	naj	B8	1	2	6	1	4.5		
gua	naj	B8	1	2	6	7	4.3		
gua	naj	B8	1	2	10	5	8.2		
gua	naj	B8	1	2	11	7	6.8		
gua	naj	B8	1	2	11	8	6.7		
gua	naj	B8	1	2	22	8	5.4		
gua	naj	B8	1	2	28	2	6.9		
gua	naj	B8	1	2	28	8	6.1		
gua	naj	B8	1	2	39	6	4.7		
gua	naj	B8	1	2	44	1	8.5		
gua	naj	B8	1	2	44	5	6.7		
gua	naj	B8	1	2	44	6	5.9		
gua	naj	B8	1	2	47	7	3.6		
gua	naj	B8	1	2	47	8	4.6		
gua	naj	B8	1	2	52	10	6.9		
gua	naj	B8	1	2	54	4	6.9		
gua	naj	B8	1	2	54	9	5.5		
gua	naj	B8	1	2	58	1	7.6		
gua	naj	B8	1	2	58	2	5.3		
gua	naj	B8	1	2	58	8	7.3		
gua	naj	B8	1	2	60	2	9.3		
gua	naj	B8	1	2	65	8	7.2		
gua	naj	B8	1	2	68	10	10		
gua	naj	B8	1	2	69	7	5.5		
gua	naj	B8	1	2	74	1	4.8		
gua	naj	B8	1	2	91	8	7.8		
gua	naj	B8	1	2	95	6	10.2		
gua	mor	B1	1	3	27	9	2.6		
gua	mor	B1	1	2	27	5	5.5		
gua	mor	B1	1	3	53	4	4.1		
gua	mor	B1	1	3	53	5	3.3		
gua	mor	B1	1	3	63	1	3.5		
gua	mor	B1	1	3	63	6	4.3		
gua	mor	B1	1	3	18	1	4.4		
gua	mor	B1	1	3	18	4	5.6		
gua	mor	B1	1	3	25	1	2.3		
gua	mor	B1	1	3	25	5	3.9		
gua	mor	B1	1	3	25	6	5.5		
gua	mor	B1	1	3	75				
gua	mor	B1	1	3	75	4	3.1		
gua	mor	B1	1	3	45	5	4.1		
gua	mor	B1	1	3	51	7	8.8		
gua	mor	B1	1	3	51	9	11.2		
gua	mor	B1	1	3	50	5	7.2		
gua	mor	B1	1	3	50	8	7.5		
gua	mor	B1	1	3	50	9	7		
gua	mor	B1	1	3	50	10	8.8		
gua	mor	B1	1	3	46	4	4.8		
gua	mor	B1	1	3	46	5	2.7		
gua	mor	B1	1	3	46	9	5.2		
gua	mor	B1	1	3	41	1	7.8		
gua	mor	B1	1	3	41	2	8.6		
gua	mor	B1	1	3	41	5	11.3		
gua	mor	B1	1	3	41	8	11		
gua	mor	B1	1	3	41	9	10.2		
gua	mor	B1	1	3	41	10	14.4		
gua	mor	B1	1	3	72	7	7.9		
gua	mor	B1	1	3	72	8	9.4		
gua	mor	B1	1	3	72	9	6.2		
gua	mor	B1	1	3	76	2	7		
gua	mor	B1	1	3	76	4	1.9		
gua	mor	B1	1	3	59	8	3.5		
gua	mor	B1	1	3	91	10	5		
gua	mor	B1	1	3	84	2	5.9		
gua	mor	B1	1	3	89	5	5.5		
gua	mor	B1	1	3	89	7	6.4		
gua	mor	B1	1	3	89	10	5.1		
gua	mor	B2	1	3	16	9	3.6		
gua	mor	B2	1	3	23	3	3.5		
gua	mor	B2	1	3	23	8	5.1		
gua	mor	B2	1	3	22	4	8		
gua	mor	B2	1	3	22	8	4.8		
gua	mor	B2	1	3	24	3	6.1		
gua	mor	B2	1	3	24	10	6		
gua	mor	B2	1	3	100	3	7.1		
gua	mor	B2	1	3	100	7	6.8		
gua	mor	B2	1	3	3	2	8.7		
gua	mor	B2	1	3	3	9	6.2		
gua	mor	B2	1	3	59	4	5.6		
gua	mor	B2	1	3	59	5	5.6		
gua	mor	B2	1	3	79	2	8.4		
gua	mor	B2	1	3	79	9	12.3		
gua	mor	B2	1	3	79	10	6.5		
gua	mor	B2	1	3	74	1	9.1		
gua	mor	B2	1	3	74	2	6.2		
gua	mor	B2	1	3	74	3	7.3		
gua	mor	B2	1	3	74	4	8.5		
gua	mor	B2	1	3	74	8	9.8		
gua	mor	B2	1	3	30	7	7.2		
gua	mor	B2	1	3	56	2	5.9		
gua	mor	B2	1	3	56	7	9.4		
gua	mor	B2	1	3	94	1	4.9		
gua	mor	B2	1	3	94	4	6.2		
gua	mor	B2	1	3	67	7	10		
gua	mor	B2	1	3	67	8	9.8		
gua	mor	B2	1	3	67	9	5.9		
gua	mor	B2	1	3	15	7	11.8		
gua	mor	B2	1	3	15	10	9.2		
gua	mor	B2	1	3	4	1	13.9		
gua	mor	B2	1	3	4	4	7		
gua	mor	B2	1	3	4	6	12.9		
gua	mor	B2	1	3	4	7	6.5		
gua	mor	B2	1	3	4	10	10.2		
gua	mor	B2	1	3	48	4	5.4		
gua	mor	B2	1	3	48	5	4.7		
gua	mor	B2	1	3	48	10	5.9		
gua	mor	B2	1	3	28	3	3.5		
gua	mor	B2	1	3	28	4	4.2		
gua	mor	B2	1	3	28	10	10		
gua	mor	B2	1	3	97	1	4.3		
gua	mor	B2	1	3	97	7	5.5		
gua	mor	B2	1	3	97	10	6.1		
gua	mor	B2	1	3	10	2	5.3		
gua	mor	B2	1	3	10	4	9		
gua	mor	B2	1	3	10	6	5.9		
gua	mor	B2	1	3	12	7	5.1		
gua	mor	B2	1	3	12	9	8.5		
gua	mor	B2	1	3	12	10	9.4		
gua	mor	B2	1	3	36	2	7.8		
gua	mor	B2	1	3	36	3	8.7		
gua	mor	B2	1	3	36	8	1.02		
gua	mor	B2	1	3	36	10	8		
gua	mor	B2	1	3	32	1	9.2		
gua	mor	B2	1	3	32	2	11.9		
gua	mor	B2	1	3	32	3	12.4		
gua	mor	B2	1	3	32	8	15.2		
gua	mor	B2	1	3	32	9	12.8		
gua	mor	B2	1	3	69	4	3.7		
gua	mor	B2	1	3	21	3	4.5		
gua	mor	B2	1	3	21	8	4.3		
gua	mor	B2	1	3	45	1	5.8		
gua	mor	B2	1	3	53	6	7.6		
gua	mor	B2	1	3	9	6	8		
gua	mor	B2	1	3	34	1	7.3		
gua	mor	B2	1	3	34	2	6.1		
gua	mor	B2	1	3	34	3	6.9		
gua	mor	B2	1	3	34	5	8.8		
gua	mor	B2	1	3	34	7	7.3		
gua	mor	B2	1	3	34	8	8.4		
gua	mor	B2	1	3	44	3	13.1		
gua	mor	B2	1	3	44	8	10.8		
gua	mor	B2	1	3	18	9	6.6		
gua	mor	B2	1	3	54	1	13.5		
gua	mor	B2	1	3	54	3	10.6		
gua	mor	B2	1	3	54	4	13.6		
gua	mor	B2	1	3	54	8	8.1		
gua	mor	B2	1	3	49	3	10.6		
gua	mor	B2	1	3	49	8	12.3		
gua	mor	B2	1	3	82	2	5		
gua	mor	B2	1	3	11	8	6		
gua	mor	B2	1	3	42	5	8.5		
gua	mor	B2	1	3	73	4	7.8		
gua	mor	B2	1	3	73	7	14.3		
gua	mor	B2	1	3	50	4	9.2		
gua	mor	B2	1	3	83	3	8.6		
gua	mor	B2	1	3	83	4	9		
gua	mor	B2	1	3	83	7	8.3		
gua	mor	B2	1	3	83	9	9		
gua	mor	B2	1	3	88	3	6		
gua	mor	B2	1	3	47	9	3.1		
gua	mor	B2	1	3	57	2	6.6		
gua	mor	B2	1	3	81	5	2		
gua	mor	B2	1	3	45	2	3.3		
gua	mor	B2	1	3	45	4	5		
gua	mor	B2	1	3	45	5	5.6		
gua	mor	B2	1	3	89	2	3		
gua	mor	B2	1	3	89	6	3		
gua	mor	B2	1	3	90	6	3		
gua	mor	B2	1	3	90	10	6.9		
gua	mor	B2	1	3	84	4	10		
gua	mor	B2	1	3	1	3	8.5		
gua	mor	B2	1	3	1	5	8.5		
gua	mor	B2	1	3	85	9	5.4		
gua	mor	B2	1	3	72	3	4.6		
gua	mor	B2	1	3	72	8	8.1		
gua	mor	B2	1	3	78	4	9		
gua	mor	B2	1	3	77	3	4.2		
gua	mor	B2	1	3	77	10	9.1		
gua	mor	B2	1	3	27	10	9.9		
gua	mor	B2	1	3	76	2	5.5		
gua	mor	B2	1	3	25	3	7.3		
gua	mor	B2	1	3	25	9	13.3		
gua	mor	B2	1	3	87	9	7.9		
gua	mor	B2	1	3	92	1	7.5		
gua	mor	B2	1	3	92	2	8.9		
gua	mor	B2	1	3	92	4	6.3		
gua	mor	B2	1	3	92	7	7.2		
gua	mor	B2	1	3	92	8	7.9		
gua	mor	B2	1	3	92	9	3.5		
gua	mor	B2	1	3	26	5	7.5		
gua	mor	B2	1	3	26	8	7.5		
gua	mor	B4	1	3	11	7	7.7		
gua	mor	B4	1	3	16	8	4.9		
gua	mor	B4	1	3	16	9	5.5		
gua	mor	B4	1	3	41	2	6.1		
gua	mor	B4	1	3	41	7	5.2		
gua	mor	B4	1	3	40	8	11.8		
gua	mor	B4	1	3	40	10	5.8		
gua	mor	B4	1	3	71	5	5.2		
gua	mor	B4	1	3	71	10	6.9		
gua	mor	B4	1	3	62	4	4.5		
gua	mor	B4	1	3	72	2	6.3		
gua	mor	B4	1	3	29	7	3.1		
gua	mor	B4	1	3	19	4	3.8		
gua	mor	B4	1	3	24	6	9.3		
gua	mor	B4	1	3	30	7	4		
gua	mor	B4	1	3	50	2	3.7		
gua	mor	B4	1	3	26	3	5.3		
gua	mor	B4	1	3	26	9	3.3		
gua	mor	B4	1	3	37	3	2.8		
gua	mor	B4	1	3	37	8	4.9		
gua	mor	B4	1	3	74	1	4.2		
gua	mor	B4	1	3	74	4	5.3		
gua	mor	B4	1	3	74	8	4		
gua	mor	B4	1	3	73	8	4.8		
gua	mor	B4	1	3	68	4	4.2		
gua	mor	B4	1	3	68	6	4.7		
gua	mor	B4	1	3	68	8	7.1		
gua	mor	B4	1	3	2	10	4.1		
gua	mor	B4	1	3	54	4	5.5		
gua	mor	B4	1	3	54	5	3.8		
gua	mor	B4	1	3	54	6	6.1		
gua	mor	B4	1	3	54	9	5.3		
gua	mor	B4	1	3	8	1	5.3		
gua	mor	B4	1	3	8	4	6.4		
gua	mor	B4	1	3	5	2	3.4		
gua	mor	B4	1	3	5	3	5.3		
gua	mor	B4	1	3	7	6	5.6		
gua	mor	B4	1	3	1	2	9.6		
gua	mor	B4	1	3	1	8	10.4		
gua	mor	B4	1	3	83	3	5.2		
gua	mor	B4	1	3	100	3	7.3		
gua	mor	B4	1	3	100	8	4.1		
gua	mor	B4	1	3	89	4	4.3		
gua	mor	B4	1	3	89	7	5		
gua	mor	B4	1	3	89	9	3		
gua	mor	B4	1	3	89	10	3.1		
gua	mor	B4	1	3	99	6	3.5		
gua	mor	B4	1	3	99	9	4.9		
gua	mor	B4	1	3	58	1	5.4		
gua	mor	B4	1	3	58	3	4.6		
gua	mor	B4	1	3	42	1	7.7		
gua	mor	B4	1	3	42	2	8.9		
gua	mor	B4	1	3	42	4	4.1		
gua	mor	B4	1	3	42	6	6.7		
gua	mor	B4	1	3	42	7	7.9		
gua	mor	B4	1	3	42	8	6.7		
gua	mor	B4	1	3	42	9	8.8		
gua	mor	B4	1	3	14	2	4.5		
gua	mor	B4	1	3	14	8	6.2		
gua	mor	B4	1	3	14	10	7		
gua	mor	B4	1	3	17	3	9.1		
gua	mor	B4	1	3	17	6	8.3		
gua	mor	B4	1	3	17	8	6.8		
gua	mor	B4	1	3	96	2	7.8		
gua	mor	B4	1	3	18	6	5.6		
gua	mor	B4	1	3	18	9	5		
gua	mor	B4	1	3	67	8	4.5		
gua	mor	B4	1	3	38	9	6.1		
gua	mor	B4	1	3	98	6	7.9		
gua	mor	B4	1	3	90	4	7		
gua	mor	B4	1	3	86	2	6.9		
gua	mor	B4	1	3	86	8	6		
gua	mor	B4	1	3	86	9	4.9		
gua	mor	B4	1	3	70	4	2.5		
gua	mor	B4	1	3	70	6	7.5		
gua	mor	B4	1	3	70	10	5.5		
gua	mor	B4	1	3	23	2	6.7		
gua	mor	B4	1	3	23	7	4.8		
gua	mor	B4	1	3	23	8	6.4		
gua	mor	B4	1	3	31	5	7.5		
gua	mor	B4	1	3	31	8	4.8		
gua	mor	B4	1	3	81	2	4.5		
gua	mor	B4	1	3	81	6	4.7		
gua	mor	B4	1	3	75	1	5.3		
gua	mor	B4	1	3	51	7	8.5		
gua	mor	B4	1	3	51	8	7.5		
gua	naj	B8	1	3	47	7	2.8		
gua	naj	B8	1	3	47	8	2.5		
gua	naj	B8	1	3	28	8	5.3		
gua	naj	B8	1	3	91	8	8.3		
gua	naj	B5	1	3	74	5	5.7		
gua	naj	B5	1	3	64	1	4.5		
gua	naj	B5	1	3	50	10	5.5		
gua	naj	B5	1	3	75	8	6.2		
gua	naj	B5	1	3	52	9	6.6		
gua	naj	B5	1	3	40	6	9.5		
gua	naj	B5	1	3	56	9	3.7		
gua	naj	B5	1	3	83	4	3.8		
gua	naj	B5	1	3	83	8	3.4		
gua	naj	B5	1	3	76	2	4.1		
gua	naj	B5	1	3	76	3	5.5		
gua	naj	B5	1	3	47	8	4.9		
gua	naj	B5	1	3	7	1	7.9		
gua	naj	B5	1	3	7	2	5.7		
gua	naj	B5	1	3	7	5	6.4		
gua	naj	B5	1	3	7	10	5.8		
gua	naj	B5	1	3	5	3	9.1		
gua	naj	B5	1	3	5	10	3		
gua	naj	B5	1	3	35	9	4.4		
gua	naj	B5	1	3	18	8	4.6		
gua	naj	B5	1	3	68	1	3.9		
gua	naj	B5	1	3	22	2	4.7		
gua	naj	B5	1	3	34	2	3.6		
gua	naj	B5	1	3	34	8	3.5		
gua	naj	B5	1	3	62	8	5.9		
gua	naj	B5	1	3	3	1	5.9		
gua	naj	B5	1	3	3	2	4		
gua	naj	B5	1	3	10	1	4.2		
gua	naj	B5	1	3	10	2	2.3		
gua	naj	B5	1	3	100	3	5.7		
gua	naj	B5	1	3	65	3	4.6		
gua	naj	B5	1	3	61	8	4.8		
gua	naj	B5	1	3	46	5	4.3		
gua	naj	B5	1	3	92	9	5.6		
gua	naj	B5	1	3	78	5	3.7		
gua	naj	B5	1	2	97	5	6.9		
gua	naj	B5	1	3	43	1	6.6		
gua	naj	B6	1	3	56	10	5.7		
gua	naj	B6	1	3	21	5	5.9		
gua	naj	B6	1	3	21	10	11.7		
gua	naj	B6	1	3	84	10	4.9		
gua	naj	B6	1	3	4	10	4		
gua	naj	B6	1	3	32	5	9.1		
gua	naj	B6	1	3	10	1	6.4		
gua	naj	B6	1	2	83	1	4.8		
gua	naj	B6	1	2	83	9	6.6		
gua	naj	B6	1	3	43	5	6		
gua	naj	B6	1	3	6	1	8.5		
gua	naj	B6	1	3	13	1	5.3		
gua	naj	B6	1	3	98	4	7.3		
gua	naj	B6	1	3	98	5	8.7		
gua	naj	B6	1	3	98	10	10.1		
gua	naj	B6	1	3	66	8	3.5		
gua	naj	B6	1	3	66	9	3.5		
gua	naj	B6	1	3	77	2	5.7		
gua	naj	B6	1	3	18	3	3.1		
gua	naj	B6	1	3	33	3	5.5		
gua	naj	B6	1	3	33	4	3.9		
gua	naj	B6	1	3	97	3	6.3		
gua	naj	B6	1	3	97	8	7.2		
gua	naj	B6	1	3	97	9	8.6		
gua	naj	B6	1	3	37	2	5		
gua	naj	B6	1	3	52	6	4.2		
gua	naj	B6	1	3	60	1	6.7		
gua	naj	B6	1	3	70	2	6.6		
gua	naj	B6	1	3	50	2	5.7		
gua	naj	B6	1	3	50	6	6.5		
gua	naj	B6	1	3	50	9	5.2		
gua	naj	B6	1	3	82	2	6.8		
gua	naj	B6	1	3	82	8	6.1		
gua	naj	B6	1	3	82	9	6.7		
gua	naj	B6	1	3	45	3	6.2		
gua	naj	B6	1	3	45	9	7.2		
gua	naj	B6	1	3	78	5	6.8		
gua	naj	B6	1	3	78	9	6.3		
gua	naj	B6	1	3	78	10	5.5		
gua	naj	B6	1	3	46	7	4.4		
gua	naj	B6	1	3	46	8	4.6		
gua	naj	B6	1	3	92	10	5.5		
gua	naj	B6	1	3	4	4	4.4		
gua	naj	B6	1	3	96	2	8.5		
gua	naj	B6	1	3	96	10	5.8		
gua	naj	B6	1	3	26	1	5.2		
gua	naj	B6	1	3	26	2	7.2		
gua	naj	B6	1	3	26	5	8.6		
gua	naj	B6	1	3	26	7	9.4		
gua	naj	B6	1	3	12	2	5.2		
gua	naj	B6	1	3	38	1	4.2		
gua	naj	B6	1	3	94	9	9.5		
gua	naj	B6	1	3	94	5	11.2		
gua	naj	B6	1	3	94	2	11.6		
gua	naj	B6	1	3	94	3	7		
gua	naj	B6	1	3	91	5	5.6		
gua	naj	B6	1	3	86	2	5.2		
gua	naj	B6	1	3	29	3	6.9		
gua	naj	B6	1	3	29	4	5.5		
gua	naj	B6	1	3	29	7	8.2		
gua	naj	B6	1	3	29	8	4.5		
gua	naj	B6	1	3	29	10	6.9		
gua	naj	B6	1	3	85	10	6.6		
gua	naj	B6	1	3	55	9	4.7		
gua	naj	B6	1	3	55	10	4.8		
gua	naj	B6	1	3	80	7	9.7		
gua	naj	B6	1	3	1	4	4.7		
gua	naj	B6	1	3	7	1	11.2		
gua	naj	B6	1	3	7	7	7.8		
gua	naj	B6	1	3	7	8	6.1		
gua	naj	B6	1	3	7	9	3.8		
gua	naj	B6	1	3	39	9	9.7		
gua	naj	B6	1	3	39	10	3.7		
gua	naj	B6	1	3	71	7	5.3		
